"CTDID","Region","Year","Mission","Location","Latitude","Longitude","UTCDate","UTCTime","Sample_Depth_m","DIC_umol_kg","TA_umol_kg","pH_measured","pH_calculated","pCO2_uatm","Aragonite_Sat_W","Salinity_Bottle","Conductivity_Sm","Salinity_CTD","Temperature_C","Pressure_db","Density_Sigmat","SiteID","Survey_design","Sample_frequency","UTCDate_Time","datetime","ESTDate","ESTTime","Month","Months","MY","MoY","ToD","Season","Precipitation","dec.lon","dec.lat","Zone","Sub_region","Reference","Transect","Extreme","BestSalinity","n35TA","n35DIC","TA_0","DIC_0","nTA","nDIC","Date"
"WS18173_3","FL",2018,"WaltonSmith","Upper_Keys",25.5815833333333,-80.0842833333333,18-06-22,"03:10:00 PM",0,2081.30621039371,2393.99542213093,NA,7.98132181576399,491.39775924983,3.7016343027375,34.823389903062,NA,36.255,29.91,0,NA,"3","Permanent","Single",2018-06-22 15:10:00,2018-06-22 10:10:00,2018-06-22,"10:10:00","Jun","June","2018-06",6,10.1666666666667,"Spring","Wet",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",34.823389903062,2474.85180135658,2151.60161809441,2113.50084816273,1761.677575967,2403.46903074098,2092.10155855422,2018-06-22
"WS18173_4","FL",2018,"WaltonSmith","Upper_Keys",25.2957666666667,-80.1643333333333,18-06-22,"05:55:00 PM",0,2037.49210554903,2377.10514538163,NA,8.01827643058775,434.039542430151,3.88674458248599,36.2714219278254,NA,36.147,29.27,0,NA,"EK_OFF","Permanent","Single",2018-06-22 17:55:00,2018-06-22 12:55:00,2018-06-22,"12:55:00","Jun","June","2018-06",6,12.9166666666667,"Spring","Wet",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.2714219278254,2359.28680273757,2022.21943974298,2113.50084816273,1761.677575967,2375.12921608821,2035.42465060121,2018-06-22
"WS18173_6","FL",2018,"WaltonSmith","Upper_Keys",25.3325166666667,-80.2193,18-06-22,"06:24:00 PM",0,1975.35460385973,2326.7555525478,NA,8.02568101081173,413.074687154794,3.99819489466604,36.4037204582564,NA,36.297,30.42,0,NA,"EK_IN","Permanent","Single",2018-06-22 18:24:00,2018-06-22 13:24:00,2018-06-22,"13:24:00","Jun","June","2018-06",6,13.4,"Spring","Wet",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.4037204582564,2300.92210177042,1953.42267986763,2113.50084816273,1761.677575967,2324.38783286932,1972.98219521703,2018-06-22
"WS18173_7","FL",2018,"WaltonSmith","Upper_Keys",25.0488833333333,-80.2871166666667,18-06-22,"09:20:00 PM",0,2027.2059434095,2380.56381934563,NA,8.03158065096842,417.490173800686,4.04277731108324,36.2950005978948,NA,36.207,29.73,0,NA,"6.5","Permanent","Single",2018-06-22 21:20:00,2018-06-22 16:20:00,2018-06-22,"16:20:00","Jun","June","2018-06",6,16.3333333333333,"Spring","Wet",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.2950005978948,2361.18463490806,2010.70329914052,2113.50084816273,1761.677575967,2378.38977026829,2025.04438690584,2018-06-22
"WS18173_8","FL",2018,"WaltonSmith","Upper_Keys",25.06385,-80.3135166666667,18-06-22,"09:34:00 PM",0,2030.38299600639,2373.76514070027,NA,8.02296839017317,427.434061315508,3.92735545777424,36.259632476722,NA,36.153,29.39,0,NA,"6","Permanent","Single",2018-06-22 21:34:00,2018-06-22 16:34:00,2018-06-22,"16:34:00","Jun","June","2018-06",6,16.5666666666667,"Spring","Wet",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.259632476722,2356.73785442183,2015.81882875365,2113.50084816273,1761.677575967,2371.89823544452,2028.45554158677,2018-06-22
"WS18173_9","FL",2018,"WaltonSmith","Upper_Keys",25.0765333333333,-80.3304166666667,18-06-22,"09:44:00 PM",0,2014.68665622533,2378.12117108605,NA,8.0480616639932,397.42463625144,4.13810838141844,36.3762136464229,NA,36.273,29.6,0,NA,"5.5","Permanent","Single",2018-06-22 21:44:00,2018-06-22 16:44:00,2018-06-22,"16:44:00","Jun","June","2018-06",6,16.7333333333333,"Spring","Wet",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.3762136464229,2353.49573100069,1993.82457983206,2113.50084816273,1761.677575967,2375.38102815862,2012.06674769304,2018-06-22
"WS18173_10","FL",2018,"WaltonSmith","Upper_Keys",25.0095,-80.3818666666667,18-06-22,"11:05:00 PM",0,2037.79437133645,2381.43139404888,NA,8.02618735768939,425.238410432467,3.92530544685339,36.2976204310149,NA,36.289,29.089,0,NA,"MR","Permanent","Single",2018-06-22 23:05:00,2018-06-22 18:05:00,2018-06-22,"18:05:00","Jun","June","2018-06",6,18.0833333333333,"Spring","Wet",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.2976204310149,2361.87466302871,2021.05964763446,2113.50084816273,1761.677575967,2379.23110155627,2035.52685193166,2018-06-22
"WS18173_11","FL",2018,"WaltonSmith","Upper_Keys",24.89915,-80.5257833333333,18-06-23,"12:53:00 AM",0,2016.06303128462,2373.12801956977,NA,8.03711247703217,409.247934222289,4.07539637356427,36.3369174690222,NA,36.289,29.78,0,NA,"UK_OFF","Permanent","Single",2018-06-23 00:53:00,2018-06-22 19:53:00,2018-06-22,"19:53:00","Jun","June","2018-06",6,19.8833333333333,"Spring","Wet",-80.529497,24.898193,"Offshore","UK","UK_4","T2","Normal",36.3369174690222,2351.09410289911,1997.34437621511,2113.50084816273,1761.677575967,2370.71744440777,2013.70112418206,2018-06-22
"WS18173_12","FL",2018,"WaltonSmith","Upper_Keys",24.91785,-80.5456,18-06-23,"01:15:00 AM",0,2004.85648329651,2376.46645909817,NA,8.045429357061,398.448915154655,4.24885210476312,36.3893121808849,NA,36.265,30.59,0,NA,"UK_MID","Permanent","Single",2018-06-23 01:15:00,2018-06-22 20:15:00,2018-06-22,"20:15:00","Jun","June","2018-06",6,20.25,"Spring","Wet",-80.546176,24.920702,"Mid channel","UK","UK_4","T2","Normal",36.3893121808849,2351.01158918406,1983.38201190921,2113.50084816273,1761.677575967,2373.64977494401,2002.25173900137,2018-06-22
"WS18173_13","FL",2018,"WaltonSmith","Upper_Keys",24.93415,-80.5637833333333,18-06-23,"01:34:00 AM",0,1943.49793007973,2339.72206867981,NA,8.07388520717953,358.824565254712,4.50771790819874,36.3588374769653,NA,36.266,31.51,0,NA,"UK_IN","Permanent","Single",2018-06-23 01:34:00,2018-06-22 20:34:00,2018-06-22,"20:34:00","Jun","June","2018-06",6,20.5666666666667,"Spring","Wet",-80.569852,24.939806,"Inshore","UK","UK_4","T2","Normal",36.3588374769653,2316.60084382467,1924.29220763585,2113.50084816273,1761.677575967,2337.48654174411,1941.70117423981,2018-06-22
"WS18173_14","FL",2018,"WaltonSmith","Middle_Keys",24.7165833333333,-80.6861833333333,18-06-23,"03:54:00 AM",0,2003.83545981519,2351.49755568471,NA,8.0235457967073,421.595706408055,3.97648117953001,36.2216437192213,NA,36.055,30.06,0,NA,"9.5","Permanent","Single",2018-06-23 03:54:00,2018-06-22 22:54:00,2018-06-22,"22:54:00","Jun","June","2018-06",6,22.9,"Spring","Wet",-80.69,24.71666667,"Oceanic","MK","MK_5","T1","Normal",36.2216437192213,2337.07852487371,1991.54824090425,2113.50084816273,1761.677575967,2350.03819552064,2002.35058394114,2018-06-22
"WS18173_15","FL",2018,"WaltonSmith","Middle_Keys",24.7628833333333,-80.72455,18-06-23,"04:56:00 AM",0,1936.95446181947,2302.48723080036,NA,8.055105807102,376.20278262725,4.15258182031437,35.9854862371867,NA,35.95,30.5,0,NA,"9","Permanent","Single",2018-06-23 04:56:00,2018-06-22 23:56:00,2018-06-22,"23:56:00","Jun","June","2018-06",6,23.9333333333333,"Spring","Wet",-80.72333333,24.76333333,"Offshore","MK","MK_5","T1","Normal",35.9854862371867,2303.38631722771,1937.71081323099,2113.50084816273,1761.677575967,2302.56102712345,1937.02290479148,2018-06-22
"WS18173_16","FL",2018,"WaltonSmith","Middle_Keys",24.7917166666667,-80.7412,18-06-23,"05:24:00 AM",0,1943.83821956898,2308.2712692323,NA,8.04749092023797,385.231374963938,4.1572112484806,35.9517694704149,NA,35.777,30.86,0,NA,"8","Permanent","Single",2018-06-23 05:24:00,2018-06-23 00:24:00,2018-06-23,"00:24:00","Jun","June","2018-06",6,0.4,"Spring","Wet",-80.74166667,24.7925,"Mid channel","MK","MK_5","T1","Normal",35.9517694704149,2311.33823322305,1946.42096705743,2113.50084816273,1761.677575967,2308.53005764935,1944.08025357161,2018-06-23
"WS18173_17","FL",2018,"WaltonSmith","Middle_Keys",24.8145833333333,-80.7573,18-06-23,"05:46:00 AM",0,1825.80581576014,2203.53336313224,NA,8.08068247802493,333.114780301129,4.27480937091921,35.3525294007929,NA,35.316,31.71,0,NA,"7","Permanent","Single",2018-06-23 05:46:00,2018-06-23 00:46:00,2018-06-23,"00:46:00","Jun","June","2018-06",6,0.766666666666667,"Spring","Wet",-80.75666667,24.82083333,"Inshore","MK","MK_5","T1","Normal",35.3525294007929,2243.86159746444,1859.22102336036,2113.50084816273,1761.677575967,2205.18110417486,1826.97946655434,2018-06-23
"WS18173_18","FL",2018,"WaltonSmith","Middle_Keys",24.7117333333333,-80.8313,18-06-23,"07:15:00 AM",0,1918.37860116805,2262.5903212755,NA,8.02624854116799,401.503611843541,3.90708254747659,36.0015551376056,NA,35.879,30.682,0,NA,"12","Permanent","Single",2018-06-23 07:15:00,2018-06-23 02:15:00,2018-06-23,"02:15:00","Jun","June","2018-06",6,2.25,"Spring","Wet",-80.83166667,24.71333333,"Offshore","MK","MK_6","T2","Normal",36.0015551376056,2262.46355177352,1918.27111732637,2113.50084816273,1761.677575967,2262.58196801858,1918.36982144742,2018-06-23
"WS18173_19","FL",2018,"WaltonSmith","Middle_Keys",24.7551666666667,-80.8474333333333,18-06-23,"07:37:00 AM",0,1793.12470611571,2114.16257372138,NA,8.00779105015997,394.120810926196,3.58703262763862,35.8338505760528,NA,35.778,31.26,0,NA,"11","Permanent","Single",2018-06-23 07:37:00,2018-06-23 02:37:00,2018-06-23,"02:37:00","Jun","June","2018-06",6,2.61666666666667,"Spring","Wet",-80.84666667,24.75333333,"Mid channel","MK","MK_6","T2","Normal",35.8338505760528,2123.93797318573,1801.41570062557,2113.50084816273,1761.677575967,2114.16563338753,1793.27011038264,2018-06-23
"WS18173_20","FL",2018,"WaltonSmith","Middle_Keys",24.7830833333333,-80.8626333333333,18-06-23,"08:06:00 AM",0,1724.3738622023,2099.62912360094,NA,8.08809508342461,307.860172472463,4.15020654393706,35.7180991650677,NA,35.691,31.948,0,NA,"10","Permanent","Single",2018-06-23 08:06:00,2018-06-23 03:06:00,2018-06-23,"03:06:00","Jun","June","2018-06",6,3.1,"Spring","Wet",-80.86,24.78833333,"Inshore","MK","MK_6","T2","Normal",35.7180991650677,2116.17303945496,1737.96097421007,2113.50084816273,1761.677575967,2099.51982208606,1724.07992957647,2018-06-23
"WS18173_21","FL",2018,"WaltonSmith","Middle_Keys",24.5916666666667,-80.9914166666667,18-06-23,"10:34:00 AM",0,2045.07857440624,2380.93478846617,NA,8.00615137610388,449.469340200964,3.85651931602122,36.3225086549841,NA,36.26,29.61,0,NA,"15.5","Permanent","Single",2018-06-23 10:34:00,2018-06-23 05:34:00,2018-06-23,"05:34:00","Jun","June","2018-06",6,5.56666666666667,"Spring","Wet",-80.99166667,24.59166667,"Oceanic","MK","MK_7","T3","Normal",36.3225086549841,2359.76411395053,2026.89424904487,2113.50084816273,1761.677575967,2378.5568329959,2042.55864386281,2018-06-23
"WS18173_22","FL",2018,"WaltonSmith","Middle_Keys",24.6429833333333,-81.0169166666667,18-06-23,"11:00:00 AM",0,1956.33974613488,2275.38214784218,NA,7.99363555894932,445.13290921922,3.64588585224317,35.9163946097191,NA,35.825,30.11,0,NA,"15","Permanent","Single",2018-06-23 11:00:00,2018-06-23 06:00:00,2018-06-23,"06:00:00","Jun","June","2018-06",6,6,"Spring","Wet",-81.01666667,24.64333333,"Offshore","MK","MK_7","T3","Normal",35.9163946097191,2280.64946504205,1960.86850716229,2113.50084816273,1761.677575967,2275.75688935755,1956.79037259253,2018-06-23
"WS18173_23","FL",2018,"WaltonSmith","Middle_Keys",24.6747833333333,-81.0234,18-06-23,"11:18:00 AM",0,1876.41836800101,2210.03888556253,NA,8.01681643159423,402.730943258019,3.77270287039844,35.875778175059,NA,35.741,30.89,0,NA,"14","Permanent","Single",2018-06-23 11:18:00,2018-06-23 06:18:00,2018-06-23,"06:18:00","Jun","June","2018-06",6,6.3,"Spring","Wet",-81.02333333,24.675,"Mid channel","MK","MK_7","T3","Normal",35.875778175059,2217.66280607357,1882.89140545594,2113.50084816273,1761.677575967,2210.37191061844,1876.81418668255,2018-06-23
"WS18173_24","FL",2018,"WaltonSmith","Middle_Keys",24.70135,-81.0299666666667,18-06-23,"11:37:00 AM",0,1908.03113709403,2218.39051999085,NA,7.98034101364675,449.504679230783,3.53395860258499,35.8954314025444,NA,35.82,30.68,0,NA,"13","Permanent","Single",2018-06-23 11:37:00,2018-06-23 06:37:00,2018-06-23,"06:37:00","Jun","June","2018-06",6,6.61666666666667,"Spring","Wet",-81.03,24.70166667,"Inshore","MK","MK_7","T3","Normal",35.8954314025444,2224.82446257179,1913.56495211356,2113.50084816273,1761.677575967,2218.69472888455,1908.45560266956,2018-06-23
"WS18173_25","FL",2018,"WaltonSmith","Middle_Keys",24.59825,-81.1816333333333,18-06-23,"01:16:00 PM",0,1983.57408542588,2306.09809379786,NA,7.99923628332001,444.792280955504,3.69535835867578,35.8941211940244,NA,35.98,29.801,0,NA,"18","Permanent","Single",2018-06-23 13:16:00,2018-06-23 08:16:00,2018-06-23,"08:16:00","Jun","June","2018-06",6,8.26666666666667,"Spring","Wet",-81.18333333,24.59833333,"Offshore","LK","LK_8","T1","Normal",35.8941211940244,2312.87083387696,1989.39961025692,2113.50084816273,1761.677575967,2306.66372935697,1984.22576949217,2018-06-23
"WS18173_26","FL",2018,"WaltonSmith","Middle_Keys",24.63395,-81.1928333333333,18-06-23,"01:45:00 PM",0,1923.26976645648,2238.18183541721,NA,7.98395438531883,448.768341140077,3.59034485183603,35.9648710948763,NA,35.889,30.67,0,NA,"17","Permanent","Single",2018-06-23 13:45:00,2018-06-23 08:45:00,2018-06-23,"08:45:00","Jun","June","2018-06",6,8.75,"Spring","Wet",-81.19333333,24.635,"Mid channel","LK","LK_8","T1","Normal",35.9648710948763,2240.33924322018,1925.1236270927,2113.50084816273,1761.677575967,2238.30201677626,1923.4255269256,2018-06-23
"WS18173_27","FL",2018,"WaltonSmith","Middle_Keys",24.6728666666667,-81.2044166666667,18-06-23,"01:45:00 PM",0,1897.24706998929,2221.37394411184,NA,8.00112713448729,424.047154038708,3.6842158531478,35.8246787842711,NA,35.813,30.83,0,NA,"16","Permanent","Single",2018-06-23 13:45:00,2018-06-23 08:45:00,2018-06-23,"08:45:00","Jun","June","2018-06",6,8.75,"Spring","Wet",-81.205,24.675,"Inshore","LK","LK_8","T1","Normal",35.8246787842711,2232.21640731493,1906.50747911494,2113.50084816273,1761.677575967,2221.90046963292,1897.90878084364,2018-06-23
"WS18173_28","FL",2018,"WaltonSmith","Lower_Keys",24.48295,-81.391,18-06-23,"04:48:00 PM",0,2053.7329027685,2383.11220623147,NA,7.98426311738463,477.636441577848,3.80649235030931,36.3814530716907,NA,36.256,30.33,0,NA,"21.5","Permanent","Single",2018-06-23 16:48:00,2018-06-23 11:48:00,2018-06-23,"11:48:00","Jun","June","2018-06",6,11.8,"Spring","Wet",-81.39166667,24.48333333,"Oceanic","LK","LK_9","T2","Normal",36.3814530716907,2358.09543717987,2032.17379968142,2113.50084816273,1761.677575967,2380.28195549428,2050.6670460112,2018-06-23
"WS18173_29","FL",2018,"WaltonSmith","Lower_Keys",24.5378,-81.4133,18-06-23,"05:15:00 PM",0,1996.16089667386,2324.71964569874,NA,7.9828902521409,466.814194417195,3.79105710834136,36.1666240956936,NA,36.165,31.124,0,NA,"21LK","Permanent","Single",2018-06-23 17:15:00,2018-06-23 12:15:00,2018-06-23,"12:15:00","Jun","June","2018-06",6,12.25,"Spring","Wet",-81.42,24.54,"Offshore","LK","LK_9","T2","Normal",36.1666240956936,2313.97968086855,1986.93883935381,2113.50084816273,1761.677575967,2323.74383665389,1995.07760793308,2018-06-23
"WS18173_30","FL",2018,"WaltonSmith","Lower_Keys",24.5764666666667,-81.4188,18-06-23,"06:16:00 PM",0,1927.32617981457,2245.82159250133,NA,7.98317942510458,451.193184242263,3.65124763101204,35.8246787842711,NA,35.749,31.15,0,NA,"20","Permanent","Single",2018-06-23 18:16:00,2018-06-23 13:16:00,2018-06-23,"13:16:00","Jun","June","2018-06",6,13.2666666666667,"Spring","Wet",-81.41833333,24.575,"Mid channel","LK","LK_9","T2","Normal",35.8246787842711,2256.78338398265,1936.73340422196,2113.50084816273,1761.677575967,2246.46744630064,1928.13470595067,2018-06-23
"WS18173_31","FL",2018,"WaltonSmith","Lower_Keys",24.60895,-81.4209833333333,18-06-23,"06:34:00 PM",0,1886.32462764108,2150.70748615349,NA,7.87577034782232,579.961947089635,3.05914755390423,36.2347433814738,NA,36.16,32.79,0,NA,"19","Permanent","Single",2018-06-23 18:34:00,2018-06-23 13:34:00,2018-06-23,"13:34:00","Jun","June","2018-06",6,13.5666666666667,"Spring","Wet",-81.42166667,24.61,"Inshore","LK","LK_9","T2","Normal",36.2347433814738,2136.74690927304,1874.08020102555,2113.50084816273,1761.677575967,2150.46597207802,1885.51552423719,2018-06-23
"WS18173_32","FL",2018,"WaltonSmith","Lower_Keys",24.47515,-81.7144333333333,18-06-23,"09:03:00 PM",0,2030.57231699101,2361.93354246367,NA,8.01432929768734,436.646113127438,3.77835320888899,36.3002402603128,NA,36.262,28.809,0,NA,"WS","Permanent","Single",2018-06-23 21:03:00,2018-06-23 16:03:00,2018-06-23,"16:03:00","Jun","June","2018-06",6,16.05,"Spring","Wet",-81.717,24.478,"Offshore","LK","LK_10","T3","Normal",36.3002402603128,2342.36786767661,2013.7515568504,2113.50084816273,1761.677575967,2359.87558731134,2028.34485929153,2018-06-23
"WS18173_33","FL",2018,"WaltonSmith","Lower_Keys",24.39645,-81.8287166666667,18-06-23,"10:47:00 PM",0,2019.94876424573,2354.06906236608,NA,7.99142865028787,461.587410800431,3.84939051200883,36.3211987570624,NA,36.201,30.7,0,NA,"22.5","Permanent","Single",2018-06-23 22:47:00,2018-06-23 17:47:00,2018-06-23,"17:47:00","Jun","June","2018-06",6,17.7833333333333,"Spring","Wet",-81.82833333,24.39666667,"Oceanic","LK","LK_10","T3","Normal",36.3211987570624,2333.22141406191,2002.06008710254,2113.50084816273,1761.677575967,2351.93858896449,2017.66151321031,2018-06-23
"WS18173_34","FL",2018,"WaltonSmith","Lower_Keys",24.4522166666667,-81.8288666666667,18-06-23,"11:15:00 PM",0,2005.23239378245,2343.41802846941,NA,7.99692692137902,452.026317599973,3.89262762323157,36.2714219278254,NA,36.125,30.91,0,NA,"22","Permanent","Single",2018-06-23 23:15:00,2018-06-23 18:15:00,2018-06-23,"18:15:00","Jun","June","2018-06",6,18.25,"Spring","Wet",-81.82833333,24.455,"Offshore","LK","LK_10","T3","Normal",36.2714219278254,2325.85219825333,1990.20154083814,2113.50084816273,1761.677575967,2341.69461160398,2003.40675169637,2018-06-23
"WS18173_35","FL",2018,"WaltonSmith","Lower_Keys",24.5368,-81.8280666666667,18-06-24,"12:41:00 AM",0,1989.24266637433,2318.50732782904,NA,7.99049820141935,455.790593480595,3.77802943018184,36.2570125881925,NA,36.142,30.68,0,NA,"24","Permanent","Single",2018-06-24 00:41:00,2018-06-23 19:41:00,2018-06-23,"19:41:00","Jun","June","2018-06",6,19.6833333333333,"Spring","Wet",-81.82833333,24.53666667,"Inshore","LK","LK_10","T3","Normal",36.2570125881925,2302.04274294935,1975.11631260624,2113.50084816273,1761.677575967,2317.05150039005,1987.62664183057,2018-06-23
"WS18173_36","FL",2018,"WaltonSmith","Lower_Keys",24.48055,-81.8279,18-06-24,"11:44:00 PM",0,1986.41936630236,2315.7652359734,NA,7.98985740245011,456.128203759019,3.78429261081917,36.1849641571911,NA,36.089,30.82,0,NA,"23","Permanent","Single",2018-06-24 23:44:00,2018-06-24 18:44:00,2018-06-24,"18:44:00","Jun","June","2018-06",6,18.7333333333333,"Spring","Wet",-81.82833333,24.48666667,"Mid channel","LK","LK_10","T3","Normal",36.1849641571911,2303.89833488556,1976.24016429488,2113.50084816273,1761.677575967,2314.72875289366,1985.26770008215,2018-06-24
"WS18218_1","FL",2018,"WaltonSmith","Upper_Keys",25.645316,-80.126927,18-08-06,"02:43:00 PM",0,2135.8265923902,2377.84044065724,NA,7.86094775767865,683.579920167826,2.9697139746749,34.5179493082924,NA,34.46,30.18,0,NA,"1","Permanent","Single",2018-08-06 14:43:00,2018-08-06 09:43:00,2018-08-06,"09:43:00","Aug","August","2018-08",8,9.71666666666667,"Summer","Wet",-80.12666667,25.645,"Inshore","BB","BB_1","T1","Normal",34.5179493082924,2479.90274846699,2227.50111662384,2113.50084816273,1761.677575967,2389.18649583999,2151.88591724143,2018-08-06
"WS18218_2","FL",2018,"WaltonSmith","Upper_Keys",25.642064,-80.104369,18-08-06,"02:57:00 PM",0,2018.03550806294,2342.62756689328,NA,7.98221772950781,471.626938864574,3.72688615840936,36.4521838137835,NA,36.44,30.324,0,NA,"2","Permanent","Single",2018-08-06 14:57:00,2018-08-06 09:57:00,2018-08-06,"09:57:00","Aug","August","2018-08",8,9.95,"Summer","Wet",-80.105,25.64166667,"Mid channel","BB","BB_1","T1","Normal",36.4521838137835,2313.53793791501,1992.97650806475,2113.50084816273,1761.677575967,2339.78238085898,2014.85217784191,2018-08-06
"WS18218_3","FL",2018,"WaltonSmith","Upper_Keys",25.644651,-80.081247,18-08-06,"03:26:00 PM",0,2047.84871846069,2366.58898595768,NA,7.97213389677561,491.192543270164,3.6832458757151,36.3604952787697,NA,36.27,30.2,0,NA,"3","Permanent","Single",2018-08-06 15:26:00,2018-08-06 10:26:00,2018-08-06,"10:26:00","Aug","August","2018-08",8,10.4333333333333,"Summer","Wet",-80.08333333,25.645,"Offshore","BB","BB_1","T1","Normal",36.3604952787697,2343.09542641265,2027.51935155674,2113.50084816273,1761.677575967,2364.07653395579,2045.00784545057,2018-08-06
"WS18218_4","FL",2018,"WaltonSmith","Upper_Keys",25.334916,-80.224124,18-08-06,"05:53:00 PM",0,1970.15233089786,2353.80170924322,NA,8.06478014515923,372.875339346888,4.38169706631147,36.1522139162448,NA,36.07,30.92,0,NA,"EK_IN","Permanent","Single",2018-08-06 17:53:00,2018-08-06 12:53:00,2018-08-06,"12:53:00","Aug","August","2018-08",8,12.8833333333333,"Summer","Wet",-80.227501,25.336306,"Inshore","BB","BB_2","T2","Normal",36.1522139162448,2343.86127310971,1961.83210012325,2113.50084816273,1761.677575967,2352.7868848623,1969.27191264568,2018-08-06
"WS18218_5","FL",2018,"WaltonSmith","Upper_Keys",25.31473,-80.194274,18-08-06,"06:08:00 PM",0,2046.7372207798,2400.67660653689,NA,8.01825691137726,436.544986886595,4.08294487828601,36.2884509983719,NA,36.19,30.47,0,NA,"EK_MID","Permanent","Single",2018-08-06 18:08:00,2018-08-06 13:08:00,2018-08-06,"13:08:00","Aug","August","2018-08",8,13.1333333333333,"Summer","Wet",-80.1946,25.314483,"Mid channel","BB","BB_2","T2","Normal",36.2884509983719,2381.56345628773,2030.44198304774,2113.50084816273,1761.677575967,2398.39023718469,2044.46769900979,2018-08-06
"WS18218_6","FL",2018,"WaltonSmith","Upper_Keys",25.295479,-80.162602,18-08-06,"06:23:00 PM",0,2045.93051399369,2400.2311445782,NA,8.01866393553863,435.877906105735,4.08550974027177,36.3054799074393,NA,36.23,30.47,0,NA,"EK_OFF","Permanent","Single",2018-08-06 18:23:00,2018-08-06 13:23:00,2018-08-06,"13:23:00","Aug","August","2018-08",8,13.3833333333333,"Summer","Wet",-80.162604,25.294251,"Offshore","BB","BB_2","T2","Normal",36.3054799074393,2380.00468740766,2028.68970532879,2113.50084816273,1761.677575967,2397.81490309536,2043.53514890996,2018-08-06
"WS18218_7","FL",2018,"WaltonSmith","Upper_Keys",25.107639,-80.379705,18-08-06,"08:26:00 PM",0,1955.21215952134,2346.15644805045,NA,8.07862101460634,356.89240884915,4.44850653024524,36.1535239373259,NA,36.1,30.787,0,NA,"4","Permanent","Single",2018-08-06 20:26:00,2018-08-06 15:26:00,2018-08-06,"15:26:00","Aug","August","2018-08",8,15.4333333333333,"Summer","Wet",-80.38,25.10833333,"Inshore","UK","UK_3","T1","Normal",36.1535239373259,2336.16364509474,1946.8844753795,2113.50084816273,1761.677575967,2345.16551602281,1954.38785261709,2018-08-06
"WS18218_8","FL",2018,"WaltonSmith","Upper_Keys",25.093127,-80.354073,18-08-06,"08:38:00 PM",0,2013.1908314516,2385.77362801003,NA,8.04529163958031,400.540160655075,4.27578820841772,36.2635623023526,NA,36.19,30.695,0,NA,"5","Permanent","Single",2018-08-06 20:38:00,2018-08-06 15:38:00,2018-08-06,"15:38:00","Aug","August","2018-08",8,15.6333333333333,"Summer","Wet",-80.355,25.09333333,"Inshore","UK","UK_3","T1","Normal",36.2635623023526,2368.40351548346,1998.53338412751,2113.50084816273,1761.677575967,2383.79129038657,2011.3596377883,2018-08-06
"WS18218_9","FL",2018,"WaltonSmith","Upper_Keys",25.078895,-80.333682,18-08-06,"08:50:00 PM",0,2050.22204250385,2411.72961499063,NA,8.02785001604441,426.558239827679,4.16823672568368,36.3080997252683,NA,36.27,30.451,0,NA,"5.5","Permanent","Single",2018-08-06 20:50:00,2018-08-06 15:50:00,2018-08-06,"15:50:00","Aug","August","2018-08",8,15.8333333333333,"Summer","Wet",-80.33416667,25.07966667,"Mid channel","UK","UK_3","T1","Normal",36.3080997252683,2391.23370922964,2032.79838211046,2113.50084816273,1761.677575967,2409.1951398728,2047.76986869579,2018-08-06
"WS18218_10","FL",2018,"WaltonSmith","Upper_Keys",25.067639,-80.317773,18-08-06,"08:59:00 PM",0,2050.75699630254,2402.84650503245,NA,8.01878706681214,436.650897075276,4.05674268439628,36.3094096327497,NA,36.28,30.208,0,NA,"6","Permanent","Single",2018-08-06 20:59:00,2018-08-06 15:59:00,2018-08-06,"15:59:00","Aug","August","2018-08",8,15.9833333333333,"Summer","Wet",-80.315,25.065,"Offshore","UK","UK_3","T1","Normal",36.3094096327497,2382.34014271582,2033.25543475815,2113.50084816273,1761.677575967,2400.3771725711,2048.28993595588,2018-08-06
"WS18218_11","FL",2018,"WaltonSmith","Upper_Keys",25.049884,-80.289217,18-08-06,"09:12:00 PM",0,2053.50477367031,2411.38528494221,NA,8.02648761920497,428.504679089134,4.11825748737863,36.3644248835983,NA,36.31,30.139,0,NA,"6.5","Permanent","Single",2018-08-06 21:12:00,2018-08-06 16:12:00,2018-08-06,"16:12:00","Aug","August","2018-08",8,16.2,"Summer","Wet",-80.28766667,25.04833333,"Oceanic","UK","UK_3","T1","Normal",36.3644248835983,2387.18903258705,2032.8995555716,2113.50084816273,1761.677575967,2408.39626155802,2050.57652965894,2018-08-06
"WS18218_12","FL",2018,"WaltonSmith","Upper_Keys",25.006806,-80.371231,18-08-06,"09:52:00 PM",0,2052.24043257181,2406.96040692922,NA,8.0265969798934,428.097468170519,4.07734158771077,36.3290581302525,NA,36.31,29.891,0,NA,"MR","Permanent","Single",2018-08-06 21:52:00,2018-08-06 16:52:00,2018-08-06,"16:52:00","Aug","August","2018-08",8,16.8666666666667,"Summer","Wet",-80.38,25.01,"Offshore","UK","UK_3","T1","Normal",36.3290581302525,2385.12824592115,2033.62573354219,2113.50084816273,1761.677575967,2404.29860313806,2049.60490310897,2018-08-06
